,Sentences,Similarity
2802,Add basic NM support  This change allows the vs_port provider to remain minimally functional in C9 environments  Closes-Bug: 1929707 Signed-off-by: Kevin Carter <kecarter@redhatcom> Change-Id: Ife5dea3813f4c43ba96ded051d15a57d4a2a4edf,0.18633492290973663
2803,Dropping revert  At this point puppet-panko for train is now transitioned to extended maintenance (ensured by the depends-on)_ so the previous revert can be now dropped  Change-Id: I08cc3048f6398f5eaf3beb86e23ab9747595c14a Depends-On: https://reviewopendevorg/c/openstack/releases/+/790767,0.35007786750793457
2804,Temporarly reverting project template to finalize train-em  These changes revert previous commit [1] on puppet-panko to allow us to finalize the transition to train-em  Without that our CI is broken and we can't move puppet-* to extended maintenance  [1] https://opendevorg/openstack/project-config/commit/a5938e0bc94b8ec28e92fd8475eaefbfffe68d30 [2] https://reviewopendevorg/c/openstack/releases/+/792820 [3] https://zuulopendevorg/t/openstack/build/8000a4f915834b65958b67a05fed04e6  Change-Id: I6a941fba3a94ba742ea56970960e846c04046edd,0.3130500912666321
2805,DNM:testing Focal  Depends-On: https://reviewopendevorg/#/c/734700/ Change-Id: I4d7ccb63ea5deeb3648de63fc247254f0ff82545,0.3182702362537384
2806,[DNM] Fix issue with scenario000 multinode job  Use single playbook multinodeyml which includes other playbook_ it results in single ansible playbook run instead of multiple and it's avoiding the bug https://bugslaunchpadnet/tripleo/+bug/1883843  Change-Id: I1aed918ee3d593db9628084a324af152fcc8be36,0.14492613077163696
2807,SKIP : FS01-wallaby job failing for test_traffic_ops test  This patch adds FS01 wallaby job to skiplist for wallaby promotion  Related-Bug: #1883687 Change-Id: I76b5274520f5ae8f957537661cf41480723e6dfc,0.22102978825569153
2808,skip: skipping test test_subnet_details  Related-Bug: #1928933 Change-Id: Iec7fdcc3455a17dd88c0305df3820cc5605753ea,0.21164995431900024
2809,add openvswitch to the log collect  Change-Id: Ib2e95320a160ee7aec1e2800411a0fc1d8e193b5,0.14506745338439941
2810,tox: Install mypy type stubs  A temporary workaround to unblock the gate while we wait for [1] or similar to merge The implementation is gross_ since the command is interactive and there's no '--yes' option  [1] https://reviewopendevorg/c/openstack/requirements/+/795532  Change-Id: I95df0f38900ba87e62d2d843036797d9c730f172 Signed-off-by: Stephen Finucane <stephenfin@redhatcom>,0.21707959473133087
2811,Bump alembic to 165  This version fixes the issue reported in the related bug The patch that fixed this issue in alembic is [1]  [1]https://githubcom/sqlalchemy/alembic/commit/acc82bff397be712a7e4f5e2069e7bfbf93ff5a9  Change-Id: Ib50df5f9b7ff7677555096725aa8183190a349f7 Closes-Bug: #1929518,0.13030116260051727
2812,test devstack ml2 non-revert  this should fail a focal job for us to put on hold  Depends-On: https://reviewopendevorg/c/zuul/zuul-jobs/+/791116 Depends-On: https://reviewopendevorg/c/openstack/devstack/+/793397 Change-Id: I3406a7340880a87293fbd613ff4afc353269a7f6,0.3137442469596863
2813,clustering: support L3 and public networking topologies  Generate the group_replication_ip_allowlist using the addresses presented by peer units across the mysql-innodb-cluster peer relation_ ensuring that this charm can be used in both L3 routed network topologies and in deployments where units are using public network addresses  Closes-Bug: 1926460 Closes-Bug: 1886934 Change-Id: I59b305e87676239faf521d8990e1f304f5476094,0.1058376133441925
2814,Module level docstring added  Signed-off-by: Jiri Podivin <jpodivin@redhatcom> Change-Id: I26d4ed29225c2871f8f061f800ed5aa9521aa16a,0.2879360318183899
2815,"Revert ""Updated README for 1800 release""  This reverts commit bf98f981ee1b09a8137439a0f92764e32116a3e5  Reason for revert: Test Revert  Change-Id: Iccbbf8a99f151efd26311603ef1d4ccfb5e27c62",0.40583476424217224
2816,Initial Commit for Wallaby  Change-Id: Ie14eabb0e1d96d521a6fe0e2e0aea8cf46722e62,0.3875831067562103
2817,Fix network_interface check when skip_bootstrap is true  A new check was added in I96b7af2472addb879df545818a67f58ace8b2572 about network_interface This variable does not need to be set when bootstrapping is skipped_ and may cause installation to fail This does indeed happen when building the kolla bifrost container image  This change skips the check when skip_bootstrap is true  Change-Id: I40ffb7aa816697e8fd42adf8229cb8689b9ce79b,0.17064669728279114
2818,Update the documenation with additional details  The commit is to update the documentation with some new information which would make it easier for new contributors to full understand the concepts  Change-Id: I6dc9b1491e0cd3d0de224f4d0d58e40aa9266dd2,0.31642982363700867
2819,WIP: libvirt: pin edk2-ovmf for CentOS Stream  edk2-ovmf introduced a bug [1] and results libvirt/qemu errors It's going to be fixed in next rebase to libvirt 740 - but let's pin for now  [1]: https://bugzillaredhatcom/show_bugcgi?id=1961558#c10  Change-Id: I0cb0512ef40c48353d582b1c37a446f251b79ac7 (cherry picked from commit 1a2c33512b6c4bdcdbf7d7bb08e791fb53e4f063),0.18135347962379456
2820,setupcfg: Replace dashes with underscores  Change-Id: Id7b033ec7e88b3930b31d76e6df0e9a4ed09781e,0.23790228366851807
2821,docs: Update Freenode to OFTC  see: http://listsopenstackorg/pipermail/openstack-discuss/2021-May/022718html Change-Id: Idb28554df350abefb315983fb92efd7584edde1d,0.3154950737953186
2822,Update IRC network to OFTC  Change-Id: I6de0b6c4717e0ca238ab5a35c7c8cb5ab00fed4d,0.2363823801279068
2823,Allow ovn_db_host to be of type array  On an OVN clustered database environment_ there is no OVN VIP as all OVN databases are active Neutron has to be configured to point to all OVN database servers in the cluster  Closes-Bug: #1931133  Conflicts:     manifests/profile/base/neutron/agents/ovnpp  Co-Authored-By: Michele Baldessari <michele@acksynorg> Change-Id: Ib8624f0c2e87de18a990060c3cb939c13ec3a6f2 (cherry picked from commit 0b51d8258c4a0618ec6f2abd8f86bfe6943cd51f),0.2060636430978775
2824,Allow ovn_db_host to be of type array  On an OVN clustered database environment_ there is no OVN VIP as all OVN databases are active Neutron has to be configured to point to all OVN database servers in the cluster  Co-Authored-By: Michele Baldessari <michele@acksynorg> Change-Id: Ib8624f0c2e87de18a990060c3cb939c13ec3a6f2 (cherry picked from commit 0b51d8258c4a0618ec6f2abd8f86bfe6943cd51f),0.16919243335723877
2825,Reset global wsgi app state in unit test  Since I2bd360dcc6501feea7baf02d4510b282205fc061 there is a global state set during the wsgi_app init making our unit test cases non-deterministic based on the order of them This patch makes sure that the global state is reset for each test case  Change-Id: Ie2ba746a7697a70fdbc6594f02257f78becfe962 Closes-Bug: #1921098 (cherry picked from commit bc2c19bb2db901af0c48d34fb15a335f4e343361),0.1087920144200325
2826,Test commit #1  Change-Id: I8699e988e83403734aa4c291fee3bef31b37b08b,0.3749076724052429
2827,Test commit #1  Change-Id: Ie2c9e1053e73cf4c8d0676d9be852091894bc0f8,0.3786180019378662
2828,Fix ansible 299 issues  - Create the resolvconf if it does not exist - Fix etcd cert generation  Signed-off-by: Charles Short <charlesshort@windrivercom> Change-Id: Ie13067397e2278c4f4b8dd4e0b0b11836e554f8b,0.3274908661842346
2829,Fix validate-doc gate  Due to change [1]_ validate-doc gate is broken and it's not validating documents This PS introduces require changes in validate-doc script  [1]: https://reviewopendevorg/c/airship/airshipctl/+/791715 broken gate: https://zuulopendevorg/t/openstack/build/1f459af5fbf04f05bdcf14163b356f7b/console  Change-Id: I6b1e36655ae4b7abb17d0fcb6470b2ceb7598bfe,0.3110203742980957
2830,Changes to be committed: modified: zuuld/projectsyaml Change-Id: Ib712abce33b5f552965be874d9965a24eb7ec105,0.3353901505470276
2831,Updated from generate-constraints  Change-Id: I0c48b83769a7e71b59fa61e30b9313edb1d3608d,0.27252086997032166
2832,"""On branch test Changes to be committed: 	modified:   READMErst  Change-Id: I54b77a1d9b82e15c4b77e701852ebae79c6f18d1""",0.33532652258872986
2833,"""Initial Commit for Wallaby  Change-Id: Ie14eabb0e1d96d521a6fe0e2e0aea8cf46722e62   On branch stable/wallaby  Changes to be committed: 	modified:   READMErst 	new file:   bindeptxt  Change-Id: I1b2d0410cc2949520af768c004a25b2df9abe33d""",0.3725125193595886
2834,"""Changes to be committed: 	modified:   READMErst 	modified:   doc/source/ReleaseNotesrst 	modified:   doc/source/confpy 	modified:   networking_infoblox/ipam/driverpy 	modified:   networking_infoblox/neutron/common/contextpy 	modified:   networking_infoblox/neutron/common/ea_managerpy 	modified:   networking_infoblox/neutron/common/gridpy 	modified:   networking_infoblox/neutron/common/keystone_managerpy 	modified:   networking_infoblox/neutron/common/notificationpy 	modified:   networking_infoblox/neutron/common/utilspy 	modified:   networking_infoblox/tests/unit/common/test_contextpy 	modified:   networking_infoblox/tests/unit/common/test_dnspy 	modified:   networking_infoblox/tests/unit/common/test_ea_managerpy 	modified:   networking_infoblox/tests/unit/common/test_gridpy 	modified:   networking_infoblox/tests/unit/common/test_ip_allocatorpy 	modified:   networking_infoblox/tests/unit/common/test_ipampy 	modified:   networking_infoblox/tests/unit/common/test_keystone_managerpy 	modified:   networking_infoblox/tests/unit/common/test_mappingpy 	modified:   networking_infoblox/tests/unit/common/test_memberpy 	modified:   networking_infoblox/tests/unit/common/test_notificationpy 	modified:   networking_infoblox/tests/unit/common/test_notification_handlerpy 	modified:   networking_infoblox/tests/unit/common/test_patternpy 	modified:   networking_infoblox/tests/unit/common/test_utilspy 	modified:   networking_infoblox/tests/unit/db/test_infoblox_dbpy 	modified:   networking_infoblox/tests/unit/grid_sync_stubpy 	modified:   networking_infoblox/tests/unit/ipam/test_driverpy 	modified:   networking_infoblox/tests/unit/ipam/test_requestspy 	modified:   networking_infoblox/tools/create_ea_defspy 	modified:   requirementstxt 	modified:   test-requirementstxt 	deleted:    tools/tox_installsh 	modified:   toxini   Untracked files: 	bindeptxt  Change-Id: I0e0f7d98262326df9f705d6580cca08bb1a8e63b""",0.25431007146835327
2835,Add errorstxt in artcl_logstash_files  Removing duplicate txt extension from errorstxttxt Caused by readdition of txt extension[1]  Adding errorstxt in artcl_logstash_files so that logstash pick this up  As size of logstash file is a factor_ Adding errorstxt instead of individual files seems better approach as errorstxt only contains error/traceback from different log files  [1] https://opendevorg/openstack/ansible-role-collect-logs/src/branch/master/roles/collect_logs/tasks/collect/systemyml#L15 Change-Id: Ib4519943d6b0ca4607f168318dff11a6d1713796  Change-Id: I58392e43fb786c0ab93e51ff12849c925f65d4e1,0.10045091807842255
2836,docs: Update Freenode to OFTC  see: http://listsopenstackorg/pipermail/openstack-discuss/2021-May/022718html Change-Id: I0ec32bb8309bcdd3d8b1edc91b86e8f84897ee4f,0.31386834383010864
2837,[DNM] Setting up standalone image builder  Change-Id: Id95a62007fd026d63fd45711b42d79ffbd55e462,0.16549357771873474
2838,Ignore emacs swap/temp files  Change-Id: I4d3fcbec2458ac2d7e0a7b6deedd0fca9e4b3cd0,0.14588657021522522
2839,Specify the nodeset for zuul jobs  The py27 jobs need to specify xenial The py36 jobs need to specify bionic  The copyright date was updated in order to trigger the zuul jobs_ as a no-delta type of change  Note: pep8 and pylint jobs are not being specified for this repo because they specify a generic python3 interpreter_ and are currently passing in python 36 and python 38  Only applied the py27 changes because they py36 gate hasnt been merged yet  Partial-Bug: 1928978  Signed-off-by: Charles Short <charlesshort@windrivercom> Change-Id: I3ee01be9940c60d377d8abc1bc11f8ddf12e660a,0.3001401424407959
2840,"Revert ""use payloads for PORT AFTER_CREATE events""  This reverts commit c9fce3a8b67d48049552e83afc9e0ba035856772  Change-Id: Ib39cfb9984a4e3b2df8155b93d6f7467bc41b1c5",0.314481258392334
2841,"Revert ""Use payloads for ADDRESS_GROUP callback events""  This reverts commit 17adb4c3fbb9aca06efe71f154b9812d2d1426f3  Change-Id: Iace2127ff2e9176ab0549ef3f10a5ddc07cb6b4c",0.3824770152568817
2842,Use py3 as the default runtime for tox  Moving on py3 as the default runtime for tox to avoid to update this at each new cycle  Change-Id: I2599b4860c703254318bcd2f40affbf0ecb401e3,0.06743650883436203
2843,Do not show passwords in retry wrapper  In many cases subscription-manager subcommand is enough in output This prevents output of passwords in heat/deploy/upgrade logs  Closes: rhbz#1875508  Change-Id: I859138e84ee58fc03b938c708c7d6f7f5b7c0961,0.14719349145889282
2844,Allow tuning timeouts for rabbitmq pacemaker resource  This change introduces several timeout parameters so that users can tune operation timeouts about rabbimtq resource in pacemaker  Change-Id: Iaecdc0adb8455b2e660624f19a42e6dede5b931d,0.06533561646938324
2845,Use ovn_dbs_node_ips for SB connections  The patch replaces ovn_dbs_vip that is generated dynamically with ovn_dbs_node_ips which is a configurable list of IPs This can be used for RAFT or read-only OVN metadata agent mode  Closes-Bug: #1931133 Change-Id: Ibef5b26763ba0e51aae6285ac5a01d598b9052f2 Co-Authored-By: Alex Schultz <aschultz@redhatcom>,0.1847255825996399
2846,Exclude latest Network Manager to fix ovb  Ovb jobs seems failing due to latest Network Manager_ Using exclude to ping to last good version NetworkManager-*-1320-02  Details in bug:  [1] https://bugslaunchpadnet/tripleo/+bug/1929745  Change-Id: I0f2eb09c5f549fba1b669ec7d24c198008c5673c,0.2441149204969406
2847,[WIP] SecretCatalogue prototype  the idea is to combine all secrets into 1 catalogue that would allow to regenerate all or part of secrets_ plus that would include also externally provided secrets  This is something that we dicussed on the dedicated design call  Change-Id: I0da2155c946e3a0508b15d85f2c88c6cc7367701,0.12463394552469254
2848,[WIP] Preparation for kustomize 4x  In kustomize 4x+ transformer may work as generator [1] This is a work related to extension of the current templater in order to be able to access bundle documents if it's ran from transformer section  It also introduces set of kyaml api functionsto be able to manipulate that items  TBD: 1 set of additional high-level functions to access yamls 2 unit-tests for API functions 3 unit-tests for the templater additional functionality  [1] https://githubcom/kubernetes-sigs/kustomize/issues/3448 https://githubcom/kubernetes-sigs/kustomize/pull/3534  Change-Id: I7607580605d9ffe2bbb8df7cffad5370d54f9e8e,0.09349678456783295
2849,Add python3 support in metal repo  There are 6 python files in this repo /api-ref/source/confpy /doc/source/confpy /bsp-files/platform_compspy /mtce/src/hwmon/scripts/hwmond_notifypy /releasenotes/source/confpy /tools/rvmc/centos/docker/rvmcpy  3 are simple docs config_ with a python3 build environment in tox rvmc is already using python3 interpreter and is running inside a container platform_comps is already called with python3 in build-iso tool  Only the MTCE script remains to be converted socketsendto requires a bytes object in python3_ but a str in python2 This is fixed using the encode function The file doesn't seem to be invoked anywhere in MY_REPO_ROOT_DIR The file doesn't seem to be packaged  Tested: manual tests with netcat listener + pylint passes  Note for the docs: Doc tox passes using uppercontraint file from victoria branch   docs: commands succeeded   api-ref: commands succeeded   releasenotes: commands succeeded  Story: 2008454 Task: 42554 Signed-off-by: Dan Voiculeasa <danvoiculeasa@windrivercom> Change-Id: If8666ee97bba70b444214e7a476f05f811e0b2e1,0.23062345385551453
2850,DNM: DNM  Change-Id: I6f861f46079771c96f5d9f9266587df8c1f0cdc0,0.2702634930610657
2851,add unittest for resource types relevant interface  add unittest for resource types relevant interface in metadata  Change-Id: Ic392fda1ffcbc3cf33ea352de7637eb10d082c77,0.10803509503602982
2852,add get one device method and nagetive test  add get one device interface method and add non-existent uuid negative test Change-Id: I16b43a70b20a7eb6ac93cb4b5da1ebd0d584a21d,0.031159481033682823
2853,rabbitmq: Add TLS support to rabbitmq prometheus exporter  Change-Id: Iec94b7bd1a5bf413fa22d6e392645d76257a542f,0.28871220350265503
2854,rabbitmq: Add TLS support to rabbitmq prometheus exporter  Change-Id: I777d67fb16a5b3b1ebd38e850cb57cbeb0a4a1a2,0.27350154519081116
2855,Fix on extra question answer serializer  Change-Id: Ifda2b64b01e0e7f67f2731aabcde78d98b2f8eba Signed-off-by: smarcet <smarcet@gmailcom>,0.21710950136184692
2856,Move CentOS 8 jobs to NV  With release of CentOS 84 we faced with circular dependecy that can't be solved in other manner rather then setting CentOS 8 to NV  Once it will be resolved_ we revert this patch  Change-Id: Ib1ae7a4ba61efdb90ac9d12d0e43de6154593834,0.21369996666908264
2857,Use kptfile to track versions  This PS required that both:  https://reviewopendevorg/c/airship/treasuremap/+/793206 https://reviewopendevorg/c/airship/treasuremap/+/792632  merge  It was stated that it would be nice to see us use a Kptfile to track versions Kpt will not actually be used (at least at first)  Change-Id: I78b6a409d39187aef0831e3af151c47a1b339b1d,0.2734619081020355
2858,WIP Switch centos 8 nodeset to centos stream  Right now_ centos-8 nodesets appear to be failing because wallaby+ RDO is centos-8-stream only  Change-Id: I838d87b97b4605435b81821683c698c10281caa4,0.12692971527576447
2859,DNM test 20 jobs  Depends-On: https://reviewopendevorg/c/openstack/tripleo-ci/+/794714 Change-Id: I5ee994296e5910ca434ed517ac470104c73263a8,0.26477545499801636
2860,Pin Flask to 1x  Flask 2x was made available via upper constraints [1]_ which breaks several Zuul jobs Pin Flask to 1x for now  [1] https://reviewopendevorg/c/openstack/requirements/+/793023  Change-Id: Ifdd0151ef3d4f5e8995e1095c62d0d587d2186fa,0.15219411253929138
2861,"Fix for helm-chart-repository Function  This PS provides fix for the ""helm-chart-repository"" function  The name and namespace for the HelmRepository resource were backwards The replacement rule for the helm-chart-collator url had wrong target name so returning error during render  Change-Id: I0c59adfebd937bf095994bcd6886b74252e54477",0.37377697229385376
2862,"Global request ID erroneously interpreted as local ID  When operator specified UUID using ""X-Openstack-Request-ID"" header_ OpenStack component logs it UUID as a global request id But Glance logs it UUID as local request id Because Glance assigned the received UUID to ""request_id"" variable It variable's value is logged as a local request id  Fixpoint ?Changed the assignment of the received UUID from ""request_id"" to ""global_request_id""  This bug may have existed since the Pike release  Closes-Bug: #1886657 Change-Id: Icd82d3de1212992722c84f414d8ca4f8bdefdc22",0.1355614960193634
2863,Fix Docker build  The default nodeset was just changed to focal [1]_ which in the absence of the python-is-python3 package doesn't provide a python binary  [1] https://reviewopendevorg/c/opendev/base-jobs/+/789098  Change-Id: Ib6dd741dabdd118741d5726b6a1f6f00b3a909b3,0.27351218461990356
2864,Add '/tmp/default' to directory cleanup in cleansh  Change-Id: I6011e65269dbfafbe74302983ec9c60da37709c6,0.18323153257369995
2865,DMN - Test Values for Elastic Search  Trying to isolate some behavioral differences between master and https://reviewopendevorg/c/openstack/openstack-helm-infra/+/780453  Change-Id: Iee35773f05d380d31f2e69a1bc7dedd7345f3bb7,0.17392611503601074
2866,Improve docs on rabbitmq tuning params  TrivialFix  Change-Id: I2e6952a57004c52a538e22e029cd511be816e587,0.1335078775882721
2867,Fix import order in block_storage tests  Remove tox filter  Change-Id: Ib2c343daa8fbec569ae57a1c024b8633262a8b19,0.16273850202560425
2868,Fix import order in cloud tests  Remove tox filter  Change-Id: I298e3f0d5a2c53fbe31c56dfecf6ea54676c564e,0.20887714624404907
2869,Fix import order in clustering tests  Remove tox filter  Change-Id: Ife111995d939f8373637b1668be2f955b58c6189,0.17497754096984863
2870,Fix import order in orchestration tests  Remove tox filter  Change-Id: I397c715192ac4e47cfe867df22323d30581ba1aa,0.15584293007850647
2871,Fix import order in identity tests  Remove tox filter  Change-Id: I810a5c6718df520323568cb74ad7fcdc2992f85e,0.17975199222564697
2872,DNM: Reduce number of jobs for SOS development  While developing the scale-out-scheduler we often have to rebase and push a large stack of changes This has quite a heavy impact on the resources used by opendev Zuul  Most of the time it's sufficient for us to have only the basic Python tests running until we have finalized/polished the changes  We can use this commit to reduce the number of tests for future following commits and reduce the load on opendev Zuul  Change-Id: I222ed7bfe3b850fa80d593fdacdf6a08aaff2fac,0.2144329845905304
2873,DNM - testing master build  Change-Id: I23716b5880694f5915bad644d0fdb69735e033ad,0.35201501846313477
2874,Removes deprecated 'overcloudrc' module  Potentially concerned parties were warned by deprecation warning in a previous patch  Signed-off-by: Jiri Podivin <jpodivin@redhatcom> Change-Id: Iadeb6e64918d6950dfdecdf2e215819955e4a73c,0.3628655970096588
2875,Deprecation notice for unused module The 'overcloudrc' module isn't used by any known validation and from the looks of it_ it hasn't been for a while  This is simple notification about its state and impending removal from the repo  Signed-off-by: Jiri Podivin <jpodivin@redhatcom> Change-Id: Ic70003f694e161a9f43e5ad4e1a27af646abd83e,0.36049193143844604
2876,fix restore triggers error  The 'add_trigger' function may raise exception when initializing a trigger_ it will cause the operationengine service always quit_ we need to catch it to avaid that  Change-Id: I468956c180d3a1ca5ece6b6ca58ade612f6fa5ad,0.08970385789871216
2877,fix for get 'force' parameter from parameters  When we use parameterget('force'_False)_ if 'force' in parameters_ we will get a string 'True' or 'False'_ which type is not boolean  This will affect later judgment  Change-Id: Iaab3aee377857dc1d431531dc150520365a93482,0.07208714634180069
2878,Add libcgroup-tools for volume_copy_bps_limit  Cinder has an option_ volume_copy_bps_limit_ which requires cgcreate command to set blkio limitation However_ cinder-volume container didn't include libcgroup-tools package which provides cgcreate command This change adds libcgroup-tools for cinder-volume container  Closes-Bug: #1930830 Change-Id: Idca61510ad73554216b964431c8632639413a4f2,0.10175639390945435
2879,add parameter to specify wsgi script source and path_ introduce hiera  Add the parameters to sepcify wsgi script and source The defaults per os-family are defined with hiera The former default was defined in panko::params  For transition the parameters are also added to the params class and a hiera lookup in commonyaml ensures the same values as defined  for the panko::wsgi::apache class  Change-Id: Ib197d48165a76ab26c3c2d1ad12375bb7795769a,0.02294219098985195
2880,[DNM] run nfv test  Change-Id: Ib411c4c47311bc1161e94cb73c220dd118b78acd,0.16041682660579681
2881,Merge remote-tracking branch 'origin/master' into f/centos8  Signed-off-by: Charles Short <charlesshort@windrivercom> Change-Id: I9ea16e3ca6741abe2c8b918be3680619c56c8f34,0.29064613580703735
2882,DNM test patch  Change-Id: If3e137de2d331fbfd681535f04a763f445daf320,0.4056854248046875
2883,[DNM] Testing TLS with support to rabbitmq prometheus exporter  Depends-on: https://reviewopendevorg/c/openstack/openstack-helm-infra/+/794018 Change-Id: Ieed80cbb7785aeecf3782d2de401af0917e48015,0.3170217275619507
2884,[WIP] Play a bit with podman client  Change-Id: Ieebe2e46e7369494e674776f2ae1be586ecd411c,0.1539420783519745
2885,Properly instantiate FernetUtils  The FernetUtils object has kwargs for the key_repository_ max_active_keys_ and the config_group The credential API uses an instance of the FernetUtils object to encrypt and decrypt credentials_ but the object wasn't instantiated with the config_group set This resulted in an error message like:    Either [None] key_repository does  When the credential key repository wasn't configured We should be setting the config_group so that we provide a more useful error message instead of a random `None`  Change-Id: Ia32cc12121ee243a003e5eb2fc832cc6a33ef499,0.1715034395456314
2886,Fix trust-scoped token create another token  When creating volume that encrypt it with barbican using trust-scoped token_ it failed Because the trust-scoped token will create another token_ but keystone don't allow tokens used for delegation to create another token So we should prevent the trust-scoped to create another token  Change-Id: I1a4cab3fd7c0131ec1c5bc924d72e2dea17b9dda Closes-Bug: #1849589,0.13046078383922577
2887,WIP Add typing flag file  This indicates that keystoneauth supports typing While we haven't started to add annotations yet_ it's helpful for consuming libraries that want to_ and means as we add them_ they can be picked up by consuming libraries  Change-Id: Ic7aba0894277e253c572b872d9a51603a96a7151,0.14436209201812744
2888,discourage using X509 with external auth  We should not be recommending using X509 SSL client certificate with external auth as external auth is limited to a single domain Instead_ X509 should be used with federation  Change-Id: Ic7472c11e2eda3541d9302ee1baf22fdd49d707f Closes-Bug: 1813335,0.1667342483997345
2889,Modify the exception for assert_user_enabled  When user is disabled_ assert_user_enabled function will raise AssertionError exception that can't be identified easily by client keysotne should raise UserDisabled exception  Change-Id: I57180272cfd07cf33712d77230e305a8cf107049 Related-bug: #1842416,0.03652633726596832
2890,Add blueprints for the document  Change-Id: Ia982405d8790c10d8903fa04a3ddaeaa5a83f6d8,0.2242894321680069
2891,Update the caching guide  During the virtual midcycle_ we came up with a list of things we can update in the caching guide to make it more useful for operators:    https://etherpadopenstackorg/p/keystone-train-midcycle-topics  This commit attempts to work that feedback into the existing caching configuration guide  Change-Id: I9812c5be067ee43be18be76f31bc16dc2693a292,0.1819845736026764
2892,backends/ldap: Fix auth for UTF-8 user names  Keystone throws a `UnicodeDecodeError` exception when a user with non-ascii charaters in their name tries to authenticate  This commit decodes `ldap_filter` to UTF-8_ which fixes the string formatting that constructs the LDAP query  Change-Id: Iec82685cd3cd27b566d384845b9f823220c28ed3 Closes-Bug: #1834342,0.29644837975502014
2893,[doc] Fix the incorrect command  ln -s /usr/share/keystone/wsgi-keystoneconf /etc/httpd/confd/ should be: ln -s /usr/share/keystone/wsgi-keystoneconf /etc/httpd/confd/wsgi-keystoneconf  Change-Id: Ib88ad4ec7c619138f785223982171d901b0e7e3e Closes-Bug: #1833554,0.10571195930242538
2894,Add cadf auditing to ec2 credentials  Change-Id: I6c69012fe001ce1a4f374a9ea06a0fbea115b77b,0.20486168563365936
2895,Fix XSS issues  Using webinspect tool to test_ the test results show that there is XSS issues  Change-Id: Ibbbb8e42166e62f80975c0219eaee483a6df2d4f,0.12370367348194122
2896,Use ignore_change_password_on_first_use for admin  usually deployment via configuration mgmt involves rendering config of the service_ executing the scripts and then staring a service  If password expiry and change password on first use are set in Keystone_ the admin user created by bootstrap will be useless for further automation_ so let's create the user with at least 'ignore_change_password_on_first_use' set to True_ giving automation a chance to set any other options on it (password_expiry is in days_ so presumably automation has time to finish)  Change-Id: I9d59b1686298e752e56d61d25313f81dbd9a93ba,0.048009634017944336
2897,Converting the API tests to use flask's test_client  For each API unit test class_ the methods are converted to use the Flask app test_client context manager  Change-Id: Ic3c735a099022d8da130e9cf271730ac392b8478,-0.0041334666311740875
2898,Allow domain admin listing their domain  When `openstack user list --domain DomainName` is executed_ openstackcli needs to find out id of the domain_ so that it could be used to fetch users It does that by listing domains filtering them by name_ and using the id from the list Today with default policyv3cloudsamplejson this is not possible  The change allows domain admin to fetch domain list if it is filtered by domain name  Please note that the issue can be fixed in any existing deployment by just changing policies the way it is done in this commit_ but it is still good to have the policies correct by default  Change-Id: Idc163449673c32566c5bf5ea1f377d6291fba14c Closes-Bug: 1732502,0.17689579725265503
2899,Change DevStack plugin to setup multi-Keystone  Change DevStack plugin to allow setup of 2 Keystone services on different nodes in order to run multinode Grenade job This plugin will setup HAProxy in round-robin mode to bind Keystone services together  Change-Id: Idee6a70232b3e7ea65c2c6f67a7b5db352f1614a Partially-Implements: bp rolling-upgrade-testing,0.10422088950872421
2900,WIP - Document functional testing and devstack plugin  There's a knowledge gap about the state of functional testing in keystone This resolves it by documenting the tempest plugin and devstack plugin and the overall structure of our functional gate jobs  Change-Id: Idd1ae05a5e9b486416b7833ed83055a83f440215,0.18495166301727295
2901,Add user_id_attribute support to _dn_to_id  This is required for LDAP configurations that use user_id_attribute other than default so users can be found in groups  Change-Id: I112a91dba76a040746723c752e6f2347668bce3f Closes-Bug: #1692090,0.14139467477798462
2902,Allow test migration by module name  Currently SQL upgrades are tested by:   - upgrading to version prior to tested   - verifying that changes are not applied   - upgrading to tested version   - verifying that changes are applied  This forces us to upgrade script version both in the file name and in tests The patch proposes to use migration name rather than number_ that will remove the necessity to update tests  Change-Id: I41dd48f7e44d6bf51b64c97bb987c85ad2d6c203,0.16895323991775513
2903,Redis cache backend using hash as a native region  Change-Id: I5a83d8e6409a881de80f62ab7076e23e76a40892,0.09966395050287247
2904,Remove simple cert support  This is only used in support of the PKI/PKIz token providers Since pki/pkiz had been removed in 'O' release_ this is no longer needed  Change-Id: Id9663980ba9bf6775c11e96a1beac39b9480b768,0.3996669054031372
2905,DNM test bootstrap under more sec-comp  we stumbled on this_ as the bootstrap seems to fail when the chenge password on first use is enabled from the start  Change-Id: I5e082fe1d287af490cab0a11e318d50ce7e9f469,0.16589289903640747
2906,Use auth_context in issue_token exclusively  The method for issuing a token accepted an argument for user_id and an option argument for auth_context_ which also contained a user_id value Despite having two ways to pass in the same information_ the user_id only ever comes from auth_context  This patch simplifies the issue_token API by removing the user_id parameter since it is redundant  Change-Id: Ib462ffe98f6c1c574e18957b8eafc3ef5bb4fc74,0.20879101753234863
