Column1	x	y	z	sentence	labels	my_categories	model_gen_cat
2782	4.6245527	14.362569	6.9004974	Remove translation sections from setupcfg  These translation sections are not needed anymore_ Babel can generate translation files without them  Change-Id: I8cd5d402006554f4e3f6bb86d3b9fa74914a24ae	-1	add_security_mirror_repository	update_centos_underscore_security
2783	6.009457	12.443421	7.4905667	Update gitreview for stable/victoria  Change-Id: I17e7d73e19af2f472d6f4a405aa8c613346e713c	1	add_security_policy	commit_id_security_patch
2784	5.986694	12.548099	7.2783046	Update TOX_CONSTRAINTS_FILE for stable/victoria  Update the URL to the upper-constraints file to point to the redirect rule on releasesopenstackorg so that anyone working on this branch will switch to the correct upper-constraints list automatically when the requirements repository branches  Until the requirements repository has as stable/victoria branch_ tests will continue to use the upper-constraints list on master  Change-Id: I89fe3627f28f10573fb09c4115c10860d8d6a5a2	-1	add_ci_cd_pipeline	master_order_branch_version
2785	7.5780587	11.136758	7.7092857	Add Python3 wallaby unit tests  This is an automatically generated patch to ensure unit testing is in place for all the of the tested runtimes for wallaby  See also the PTI in governance [1]  [1]: https://governanceopenstackorg/tc/reference/project-testing-interfacehtml  Change-Id: I8a9a63b3a963bcc7c4b8f9a80717476fc55cc151	-1	add_unit_test	tests_id_unit_test
2786	5.358576	14.5513935	6.8398175	Remove Six Replace the following items with Python 3 style code  - sixPY3 - sixmovesmoves - sixtext_type - sixstring_types - sixunichr -  Change-Id: I9deca39bd80bf8303bcca0c44db417937aabb578	-1	add_security_policy	add_id_security_bug
2787	7.5960436	10.3065405	7.9701552	Cap jsonschema 320 as the minimal version  Previous versions of jsonschema (<320) doesn't support python 38 [1] Python 38 is part of the victoria supported runtimes [2] so we now force to use jsonschema version 320 to avoid issues_ remove ambiguity and ensure that everything works with python 3 in general  [1] https://githubcom/Julian/jsonschema/pull/627 [2] https://governanceopenstackorg/tc/reference/runtimes/victoriahtml#python-runtimes-for-victoria  Change-Id: If7e53ca41aa634d2e2ab1e22713fb68f9ae16dee	-1	add_security_policy	use_id_security_runtime
2788	7.645783	10.406638	7.977613	bump py37 to py38 in toxini  in 'victoria' cycle_ we should test py38 by default  ref:   https://governanceopenstackorg/tc/reference/runtimes/victoriahtml  Change-Id: Ie241f193cbb88c28014392388568fd485ba453b0	-1	add_unit_test	tests_id_unit_test
2789	5.9650397	12.571803	7.3093266	Update master for stable/victoria  Add file to the reno documentation build to show release notes for stable/victoria  Use pbr instruction to increment the minor version number automatically so that master versions are higher than the versions on stable/victoria  Change-Id: Idb81fdfc081ba306188dd5d5f8f4e8bd6e0e7d21 Sem-Ver: feature	-1	add_ci_cd_pipeline	master_order_branch_version
2790	2.8629036	13.864906	8.798843	Fix bug for ensuring attr of image_info not None  First get the image_info at line 94_ disk_format and other value could be 'None' when image_infostatus is 'queued'_ So need to get the image_info again end of the 'if judgement'  Change-Id: I2f90acbf1800062cb7004795f9d1b2a93a408e82	-1	add_security_group_policy	add_id_security_group
2791	6.368482	14.296185	1.320313	fix log format error  Change-Id: Iadc4150b5bff6d24fd67e1b3e4307ac198988cd1	-1	add_unit_test	add_test_security_group
2792	11.084083	11.391165	5.5538707	Adds time element to checkpoint creation date  This should add the Hour_ Minute and Second for when the timestamp was created instead of just the date  Change-Id: Ieede0aa013d776d91a85c699bf06617784612345	-1	refactoring_codebase	add_id_bank_database
2793	4.2445736	14.5781975	5.4186025	Ussuri contributor docs community goal  This patch updates the contributor documentation to follow the guidelines of the Ussuri cycle community goal[1]  [1] https://governanceopenstackorg/tc/goals/selected/ussuri/project-ptl-and-contrib-docshtml  Change-Id: I5f5ce8b58d8adebf9b3e3ef492357b6b880a54f7	-1	add_security_policy	add_id_security_bug
2794	6.9902625	12.758183	1.5281353	Add test coverage for requestlog X-Forwarded-For  This adds unit test coverage for the bug fix in change Id2703ea4439d587a1a7a878796a79709fae5ea61  Related-Bug: #1913605  Change-Id: I3aea7f6ef12dd532fbabf86f2dd1369e34e99080	-1	add_unit_test	add_test_security_group
2795	5.6894283	15.221839	6.2936044	Added phase plan for multi tenant reference site deployment  Depends-on: I9d5af24b0877d90ab1ba24b31cca6ec7127e0f1d Change-Id: I9a05da65fc285fd8f25b87a2c6a7d6d97a3013ee	1	add_security_group_policy	add_id_security_group
2796	9.313203	14.50421	-3.600853	Fix DBDeadLock error resulting into 500  When user requests the record registration request continuously_ sometimes designate hits DBDeadLock resuting into 500 InternalServerError  We get below error:  2019-02-21 21:30:39925 49752 ERROR designateapimiddleware RemoteError: Remote error: DBDeadlock (pymysqlerrInternalError) (1213_ u'Deadlock found when trying to get lock; try restarting transaction') [SQL: u'UPDATE records SET version=(recordsversion + %(version_1)s)_ updated_at=%(updated_at)s_ data=%(data)s_ hash=%(hash)s_ status=%(status)s_ action=%(action)s_ serial=%(serial)s WHERE recordsid = %(id_1)s'] [parameters: {'status': 'PENDING'_ 'hash': '39795ee18c6e3c9ad1c0190c6a3d8d4f'_ 'updated_at': datetimedatetime(2019_ 2_ 21_ 12_ 30_ 39_ 909846)_ u'version_1': 1_ u'id_1': '7a655eeda4d446cdaa81caf19ab55fcc'_ 'action': 'UPDATE'_ 'serial': 1550752338_ 'data': u'ns2examplejp domainexamplecom 1550752338 3552 600 86400 3600'}]  In the process of record registeration_ designate first tried to update the reocrd and then update the zone status  Updating the zone_status and registering the record process[1] and after synced update record_status and zone_status process[2] are in reverse order So If user request the registering record many time and same time_ Designate will get the DBDeadLock_ when these processes run the same time  We observed that changing the order of the operations solves this issue  [1] https://githubcom/openstack/designate/blob/master/designate/central/servicepy#L1292-L1320 [2] https://githubcom/openstack/designate/blob/master/designate/central/servicepy#L2310-L2322  1 transaction [1]-1 updating zone status process <- run    ---> table_name-zone 2 transaction [2]-1 updating record status process <- run  ---> table_name-record 3 transaction [1]-2 registering record process <- run and wait  ---> table_name-record 4 transaction [2]-2 updating zone process <-deadlock!           ---> table_name-zone  Change-Id: Icd6e690ac84a2fe0db0f4a8a513de47f7916f5ea Related-Bug: #1785459 (cherry picked from commit f828654a3d40476cac7eb24a09a36e9978c2d708)	-1	add_security_group_policy	add_id_security_group
2797	5.4703465	12.339654	3.9879303	[Quality Assurance] Transition Ocata to End of Life  This transition the Ocata branch to End of Life The last patch of the branch will be tagged with ocata-eol tag The ocata branch cannot be used anymore and will be deleted if this patch merges  This is needed as stable/ocata is not actively maintained in the recent period and thus gate is broken due to job failures By removing these branches_ infra resources will be freed up_ too  Please try to identify any zuul job_ that is defined outside of the repositories in this patch (for example in openstack-zuul-jobs_ etc) and won't be used anymore if stable/ocata is deleted_ and propose a job removal patch for them  Please +1 if the team is ready for us to proceed with this transition_ or -1 if there are still some activity on the branch and the team wants to continue to maintain it  Change-Id: I15d92ee5ce1a9868bfb1fa1ce90dbfa0640c026a	1	add_security_policy	adds_id_security_bug
2798	6.4302535	13.843511	10.632717	Add playbook to upversion DM after upgrades  This change adds a playbook that will copy the relevant DM files to the subclouds or other hosts and upversion DM after upgrades It is to be executed manually by the user on the system controller or active controller  Usage: ansible-playbook upgrade-deployment-manageryml \   -e @dm-filesyml -i <subcloud1>_<subcloud2>__<subcloudN>_ -v  Jira: CGTS-25186  Change-Id: Ifeb3ac63dfa51063c2563b4589ceddaeadb0ccd6 Signed-off-by: Melissa Wang <melissawang@windrivercom>	-1	add_ansible_playbook	add_image_playbook_test
2799	12.077904	9.674644	-3.625935	WIP: Add OVN support for stateless ACLs  Change-Id: I1ce783add19cc2ed81117a894e377a21e5ca25de	3	add_security_group_policy	add_id_security_group
2800	5.4110217	15.259549	6.424492	Fix krm function version  Align with the recent change to externalize krm function versions [0]  [0]: https://reviewopendevorg/c/airship/airshipctl/+/790507  Signed-off-by: Sean Eagan <seaneagan1@gmailcom> Change-Id: Ib62c49b3cac33969cfbdb85f657673ab5a43c261	-1	refactoring_codebase	introduced_version_change_microversion
2801	13.161858	10.403098	-3.3883805	Add support for direct ports with QoS in OVS  Today OVS mechanism driver can bind Direct port see [1] for OVS hardware offloads  OVS was extended with tc-offload to support rate limit see [2] The OVS QoS driver [3] is limited to work only with Normal Ports_ so we can't put QoS rules on direct port This patch proposes to add support in OVS QoS driver for direct ports The mechanism to enforce such policies is the same with normal and hardware offloaded direct ports  [1]https://githubcom/openvswitch/ovs/commit/e7f6ba220e10c0b560da097185514b6e33e2dc71 [2]https://githubcom/openstack/neutron/blob/3b074128ca91ba335bd8ef9db8dfe00fda51a63d/neutron/plugins/ml2/drivers/openvswitch/mech_driver/mech_openvswitchpy#L83 [3]https://githubcom/openstack/neutron/blob/3b074128ca91ba335bd8ef9db8dfe00fda51a63d/neutron/services/qos/drivers/openvswitch/driverpy#L56  Conflicts:     neutron/cmd/sanity/checkspy  Closes-Bug: #1843165 (cherry picked from commit 12089a526e25cfe5ccb8b4da86b653970d75f14a)  Change-Id: I5093747ed9bde03d27e32e3206df91e4c27a2632	3	add_security_group_policy	add_group_security
2802	8.178764	12.017469	-9.406691	Add basic NM support  This change allows the vs_port provider to remain minimally functional in C9 environments  Closes-Bug: 1929707 Signed-off-by: Kevin Carter <kecarter@redhatcom> Change-Id: Ife5dea3813f4c43ba96ded051d15a57d4a2a4edf	-1	add_security_policy	migration_id_security_port
2803	8.472731	13.295019	9.067964	Dropping revert  At this point puppet-panko for train is now transitioned to extended maintenance (ensured by the depends-on)_ so the previous revert can be now dropped  Change-Id: I08cc3048f6398f5eaf3beb86e23ab9747595c14a Depends-On: https://reviewopendevorg/c/openstack/releases/+/790767	-1	add_security_group_policy	add_id_security_group
2804	8.433662	13.222203	9.064988	Temporarly reverting project template to finalize train-em  These changes revert previous commit [1] on puppet-panko to allow us to finalize the transition to train-em  Without that our CI is broken and we can't move puppet-* to extended maintenance  [1] https://opendevorg/openstack/project-config/commit/a5938e0bc94b8ec28e92fd8475eaefbfffe68d30 [2] https://reviewopendevorg/c/openstack/releases/+/792820 [3] https://zuulopendevorg/t/openstack/build/8000a4f915834b65958b67a05fed04e6  Change-Id: I6a941fba3a94ba742ea56970960e846c04046edd	0	add_security_group_policy	add_id_security_group
2805	7.4446707	12.552347	8.016887	DNM:testing Focal  Depends-On: https://reviewopendevorg/#/c/734700/ Change-Id: I4d7ccb63ea5deeb3648de63fc247254f0ff82545	1	testing	dnm_id_test_change
2806	6.7302437	13.651518	10.464262	[DNM] Fix issue with scenario000 multinode job  Use single playbook multinodeyml which includes other playbook_ it results in single ansible playbook run instead of multiple and it's avoiding the bug https://bugslaunchpadnet/tripleo/+bug/1883843  Change-Id: I1aed918ee3d593db9628084a324af152fcc8be36	-1	add_ansible_playbook	add_image_playbook_test
2807	7.8858542	12.3865185	7.9179263	SKIP : FS01-wallaby job failing for test_traffic_ops test  This patch adds FS01 wallaby job to skiplist for wallaby promotion  Related-Bug: #1883687 Change-Id: I76b5274520f5ae8f957537661cf41480723e6dfc	-1	add_security_group_policy	add_id_security_group
2808	7.653512	13.023165	7.4767623	skip: skipping test test_subnet_details  Related-Bug: #1928933 Change-Id: Iec7fdcc3455a17dd88c0305df3820cc5605753ea	1	add_security_group_policy	add_id_security_group
2809	12.524651	9.626885	-2.528003	add openvswitch to the log collect  Change-Id: Ib2e95320a160ee7aec1e2800411a0fc1d8e193b5	0	add_context_security_container	adds_context_security_container
2810	9.136167	13.6847105	8.608867	tox: Install mypy type stubs  A temporary workaround to unblock the gate while we wait for [1] or similar to merge The implementation is gross_ since the command is interactive and there's no '--yes' option  [1] https://reviewopendevorg/c/openstack/requirements/+/795532  Change-Id: I95df0f38900ba87e62d2d843036797d9c730f172 Signed-off-by: Stephen Finucane <stephenfin@redhatcom>	-1	testing	dnm_job_openstack
2811	9.4556675	13.511651	7.854162	Bump alembic to 165  This version fixes the issue reported in the related bug The patch that fixed this issue in alembic is [1]  [1]https://githubcom/sqlalchemy/alembic/commit/acc82bff397be712a7e4f5e2069e7bfbf93ff5a9  Change-Id: Ib50df5f9b7ff7677555096725aa8183190a349f7 Closes-Bug: #1929518	-1	add_security_group_policy	add_id_security_group
2812	8.866014	13.504227	8.489285	test devstack ml2 non-revert  this should fail a focal job for us to put on hold  Depends-On: https://reviewopendevorg/c/zuul/zuul-jobs/+/791116 Depends-On: https://reviewopendevorg/c/openstack/devstack/+/793397 Change-Id: I3406a7340880a87293fbd613ff4afc353269a7f6	-1	testing	dnm_job_openstack
2813	9.050467	16.753828	2.2209857	clustering: support L3 and public networking topologies  Generate the group_replication_ip_allowlist using the addresses presented by peer units across the mysql-innodb-cluster peer relation_ ensuring that this charm can be used in both L3 routed network topologies and in deployments where units are using public network addresses  Closes-Bug: 1926460 Closes-Bug: 1886934 Change-Id: I59b305e87676239faf521d8990e1f304f5476094	-1	add_security_group_policy	reduce_group_security_bug
2814	4.3582344	14.24648	6.253735	Module level docstring added  Signed-off-by: Jiri Podivin <jpodivin@redhatcom> Change-Id: I26d4ed29225c2871f8f061f800ed5aa9521aa16a	1	add_security_policy	add_id_security_bug
2815	2.9859035	13.484467	8.213513	Revert "Updated README for 1800 release"  This reverts commit bf98f981ee1b09a8137439a0f92764e32116a3e5  Reason for revert: Test Revert  Change-Id: Iccbbf8a99f151efd26311603ef1d4ccfb5e27c62	-1	revert_security_policy	commit_id_security_revert
2816	6.311548	12.573175	7.541313	Initial Commit for Wallaby  Change-Id: Ie14eabb0e1d96d521a6fe0e2e0aea8cf46722e62	1	add_security_policy	commit_id_security_patch
2817	7.5720906	13.383387	7.4222183	Fix network_interface check when skip_bootstrap is true  A new check was added in I96b7af2472addb879df545818a67f58ace8b2572 about network_interface This variable does not need to be set when bootstrapping is skipped_ and may cause installation to fail This does indeed happen when building the kolla bifrost container image  This change skips the check when skip_bootstrap is true  Change-Id: I40ffb7aa816697e8fd42adf8229cb8689b9ce79b	-1	add_security_group_policy	add_id_security_group
2818	4.218461	14.63999	5.397155	Update the documenation with additional details  The commit is to update the documentation with some new information which would make it easier for new contributors to full understand the concepts  Change-Id: I6dc9b1491e0cd3d0de224f4d0d58e40aa9266dd2	1	add_security_policy	add_id_security_bug
2819	12.280321	19.956335	9.732718	WIP: libvirt: pin edk2-ovmf for CentOS Stream  edk2-ovmf introduced a bug [1] and results libvirt/qemu errors It's going to be fixed in next rebase to libvirt 740 - but let's pin for now  [1]: https://bugzillaredhatcom/show_bugcgi?id=1961558#c10  Change-Id: I0cb0512ef40c48353d582b1c37a446f251b79ac7 (cherry picked from commit 1a2c33512b6c4bdcdbf7d7bb08e791fb53e4f063)	-1	add_context_security_container	adds_context_security_container
2820	4.545401	14.443972	6.804251	setupcfg: Replace dashes with underscores  Change-Id: Id7b033ec7e88b3930b31d76e6df0e9a4ed09781e	-1	add_security_mirror_repository	update_centos_underscore_security
2821	9.646568	15.0788765	8.009197	docs: Update Freenode to OFTC  see: http://listsopenstackorg/pipermail/openstack-discuss/2021-May/022718html Change-Id: Idb28554df350abefb315983fb92efd7584edde1d	1	add_security_policy	adds_id_security_bug
2822	5.919232	14.48326	4.68137	Update IRC network to OFTC  Change-Id: I6de0b6c4717e0ca238ab5a35c7c8cb5ab00fed4d	1	add_security_policy	updates_id_sig_change
2823	13.04315	9.986688	-3.7051084	Allow ovn_db_host to be of type array  On an OVN clustered database environment_ there is no OVN VIP as all OVN databases are active Neutron has to be configured to point to all OVN database servers in the cluster  Closes-Bug: #1931133  Conflicts:     manifests/profile/base/neutron/agents/ovnpp  Co-Authored-By: Michele Baldessari <michele@acksynorg> Change-Id: Ib8624f0c2e87de18a990060c3cb939c13ec3a6f2 (cherry picked from commit 0b51d8258c4a0618ec6f2abd8f86bfe6943cd51f)	3	add_security_group_policy	set_address_router_security
2824	13.034418	9.983307	-3.7110848	Allow ovn_db_host to be of type array  On an OVN clustered database environment_ there is no OVN VIP as all OVN databases are active Neutron has to be configured to point to all OVN database servers in the cluster  Co-Authored-By: Michele Baldessari <michele@acksynorg> Change-Id: Ib8624f0c2e87de18a990060c3cb939c13ec3a6f2 (cherry picked from commit 0b51d8258c4a0618ec6f2abd8f86bfe6943cd51f)	3	add_security_group_policy	set_address_router_security
2825	7.424608	11.1834545	7.518771	Reset global wsgi app state in unit test  Since I2bd360dcc6501feea7baf02d4510b282205fc061 there is a global state set during the wsgi_app init making our unit test cases non-deterministic based on the order of them This patch makes sure that the global state is reset for each test case  Change-Id: Ie2ba746a7697a70fdbc6594f02257f78becfe962 Closes-Bug: #1921098 (cherry picked from commit bc2c19bb2db901af0c48d34fb15a335f4e343361)	-1	add_unit_test	tests_id_unit_test
2826	6.5575757	12.433427	7.6505027	Test commit #1  Change-Id: I8699e988e83403734aa4c291fee3bef31b37b08b	1	add_security_policy	commit_id_security_patch
2827	6.513651	12.475886	7.6499996	Test commit #1  Change-Id: Ie2c9e1053e73cf4c8d0676d9be852091894bc0f8	1	add_security_policy	commit_id_security_patch
2828	6.5856833	13.731083	10.707931	Fix ansible 299 issues  - Create the resolvconf if it does not exist - Fix etcd cert generation  Signed-off-by: Charles Short <charlesshort@windrivercom> Change-Id: Ie13067397e2278c4f4b8dd4e0b0b11836e554f8b	-1	add_ansible_playbook	add_image_playbook_test
2829	9.221597	13.974017	8.497269	Fix validate-doc gate  Due to change [1]_ validate-doc gate is broken and it's not validating documents This PS introduces require changes in validate-doc script  [1]: https://reviewopendevorg/c/airship/airshipctl/+/791715 broken gate: https://zuulopendevorg/t/openstack/build/1f459af5fbf04f05bdcf14163b356f7b/console  Change-Id: I6b1e36655ae4b7abb17d0fcb6470b2ceb7598bfe	-1	testing	dnm_job_openstack
2830	5.9790764	13.560757	6.965798	Changes to be committed: modified: zuuld/projectsyaml Change-Id: Ib712abce33b5f552965be874d9965a24eb7ec105	1	add_security_policy	commit_id_security_patch
2831	6.2080345	13.246505	7.1859393	Updated from generate-constraints  Change-Id: I0c48b83769a7e71b59fa61e30b9313edb1d3608d	-1	add_bandit_security	add_bandit_security
2832	6.600535	12.49613	7.674799	"""On branch test Changes to be committed: 	modified:   READMErst  Change-Id: I54b77a1d9b82e15c4b77e701852ebae79c6f18d1"""	1	add_security_policy	commit_id_security_patch
2833	6.384142	12.644859	7.534731	"""Initial Commit for Wallaby  Change-Id: Ie14eabb0e1d96d521a6fe0e2e0aea8cf46722e62   On branch stable/wallaby  Changes to be committed: 	modified:   READMErst 	new file:   bindeptxt  Change-Id: I1b2d0410cc2949520af768c004a25b2df9abe33d"""	1	add_security_policy	commit_id_security_patch
2834	14.141686	12.444484	-2.1088777	"""Changes to be committed: 	modified:   READMErst 	modified:   doc/source/ReleaseNotesrst 	modified:   doc/source/confpy 	modified:   networking_infoblox/ipam/driverpy 	modified:   networking_infoblox/neutron/common/contextpy 	modified:   networking_infoblox/neutron/common/ea_managerpy 	modified:   networking_infoblox/neutron/common/gridpy 	modified:   networking_infoblox/neutron/common/keystone_managerpy 	modified:   networking_infoblox/neutron/common/notificationpy 	modified:   networking_infoblox/neutron/common/utilspy 	modified:   networking_infoblox/tests/unit/common/test_contextpy 	modified:   networking_infoblox/tests/unit/common/test_dnspy 	modified:   networking_infoblox/tests/unit/common/test_ea_managerpy 	modified:   networking_infoblox/tests/unit/common/test_gridpy 	modified:   networking_infoblox/tests/unit/common/test_ip_allocatorpy 	modified:   networking_infoblox/tests/unit/common/test_ipampy 	modified:   networking_infoblox/tests/unit/common/test_keystone_managerpy 	modified:   networking_infoblox/tests/unit/common/test_mappingpy 	modified:   networking_infoblox/tests/unit/common/test_memberpy 	modified:   networking_infoblox/tests/unit/common/test_notificationpy 	modified:   networking_infoblox/tests/unit/common/test_notification_handlerpy 	modified:   networking_infoblox/tests/unit/common/test_patternpy 	modified:   networking_infoblox/tests/unit/common/test_utilspy 	modified:   networking_infoblox/tests/unit/db/test_infoblox_dbpy 	modified:   networking_infoblox/tests/unit/grid_sync_stubpy 	modified:   networking_infoblox/tests/unit/ipam/test_driverpy 	modified:   networking_infoblox/tests/unit/ipam/test_requestspy 	modified:   networking_infoblox/tools/create_ea_defspy 	modified:   requirementstxt 	modified:   test-requirementstxt 	deleted:    tools/tox_installsh 	modified:   toxini   Untracked files: 	bindeptxt  Change-Id: I0e0f7d98262326df9f705d6580cca08bb1a8e63b"""	-1	add_security_group_policy	add_id_security_group
2835	6.711655	13.652898	10.4568615	Add errorstxt in artcl_logstash_files  Removing duplicate txt extension from errorstxttxt Caused by readdition of txt extension[1]  Adding errorstxt in artcl_logstash_files so that logstash pick this up  As size of logstash file is a factor_ Adding errorstxt instead of individual files seems better approach as errorstxt only contains error/traceback from different log files  [1] https://opendevorg/openstack/ansible-role-collect-logs/src/branch/master/roles/collect_logs/tasks/collect/systemyml#L15 Change-Id: Ib4519943d6b0ca4607f168318dff11a6d1713796  Change-Id: I58392e43fb786c0ab93e51ff12849c925f65d4e1	-1	add_ansible_playbook	add_image_playbook_test
2836	9.64649	15.089673	8.002022	docs: Update Freenode to OFTC  see: http://listsopenstackorg/pipermail/openstack-discuss/2021-May/022718html Change-Id: I0ec32bb8309bcdd3d8b1edc91b86e8f84897ee4f	1	add_security_policy	adds_id_security_bug
2837	7.1360974	13.106724	7.477886	[DNM] Setting up standalone image builder  Change-Id: Id95a62007fd026d63fd45711b42d79ffbd55e462	-1	testing	dnm_id_test_change
2838	4.311775	13.705132	6.6105037	Ignore emacs swap/temp files  Change-Id: I4d3fcbec2458ac2d7e0a7b6deedd0fca9e4b3cd0	-1	add_security_group_policy	add_id_security_group
2839	9.565075	12.878049	9.141099	Specify the nodeset for zuul jobs  The py27 jobs need to specify xenial The py36 jobs need to specify bionic  The copyright date was updated in order to trigger the zuul jobs_ as a no-delta type of change  Note: pep8 and pylint jobs are not being specified for this repo because they specify a generic python3 interpreter_ and are currently passing in python 36 and python 38  Only applied the py27 changes because they py36 gate hasnt been merged yet  Partial-Bug: 1928978  Signed-off-by: Charles Short <charlesshort@windrivercom> Change-Id: I3ee01be9940c60d377d8abc1bc11f8ddf12e660a	-1	add_security_group_policy	add_id_security_group
2840	4.3149776	11.009238	3.365507	Revert "use payloads for PORT AFTER_CREATE events"  This reverts commit c9fce3a8b67d48049552e83afc9e0ba035856772  Change-Id: Ib39cfb9984a4e3b2df8155b93d6f7467bc41b1c5	-1	revert_security_policy	commit_id_security_revert
2841	4.336562	11.029929	3.3638043	Revert "Use payloads for ADDRESS_GROUP callback events"  This reverts commit 17adb4c3fbb9aca06efe71f154b9812d2d1426f3  Change-Id: Iace2127ff2e9176ab0549ef3f10a5ddc07cb6b4c	-1	revert_security_policy	commit_id_security_revert
2842	7.654764	10.080319	8.08713	Use py3 as the default runtime for tox  Moving on py3 as the default runtime for tox to avoid to update this at each new cycle  Change-Id: I2599b4860c703254318bcd2f40affbf0ecb401e3	-1	add_security_policy	use_id_security_runtime
2843	6.2856636	14.5996895	0.4410213	Do not show passwords in retry wrapper  In many cases subscription-manager subcommand is enough in output This prevents output of passwords in heat/deploy/upgrade logs  Closes: rhbz#1875508  Change-Id: I859138e84ee58fc03b938c708c7d6f7f5b7c0961	-1	add_security_group_policy	retry_creation_security_group
2844	13.343739	12.492593	-1.5421143	Allow tuning timeouts for rabbitmq pacemaker resource  This change introduces several timeout parameters so that users can tune operation timeouts about rabbimtq resource in pacemaker  Change-Id: Iaecdc0adb8455b2e660624f19a42e6dede5b931d	-1	refactoring_codebase	rabbitmq_timeout_pacemaker_command
2845	12.971161	10.018252	-3.780424	Use ovn_dbs_node_ips for SB connections  The patch replaces ovn_dbs_vip that is generated dynamically with ovn_dbs_node_ips which is a configurable list of IPs This can be used for RAFT or read-only OVN metadata agent mode  Closes-Bug: #1931133 Change-Id: Ibef5b26763ba0e51aae6285ac5a01d598b9052f2 Co-Authored-By: Alex Schultz <aschultz@redhatcom>	3	add_security_group_policy	set_address_router_security
2846	8.292885	13.306507	8.367425	Exclude latest Network Manager to fix ovb  Ovb jobs seems failing due to latest Network Manager_ Using exclude to ping to last good version NetworkManager-*-1320-02  Details in bug:  [1] https://bugslaunchpadnet/tripleo/+bug/1929745  Change-Id: I0f2eb09c5f549fba1b669ec7d24c198008c5673c	-1	testing	dnm_job_openstack
2847	7.9586983	20.149939	7.471826	[WIP] SecretCatalogue prototype  the idea is to combine all secrets into 1 catalogue that would allow to regenerate all or part of secrets_ plus that would include also externally provided secrets  This is something that we dicussed on the dedicated design call  Change-Id: I0da2155c946e3a0508b15d85f2c88c6cc7367701	-1	add_security_policy	add_id_security_keystone
2848	5.984146	18.91437	9.682114	[WIP] Preparation for kustomize 4x  In kustomize 4x+ transformer may work as generator [1] This is a work related to extension of the current templater in order to be able to access bundle documents if it's ran from transformer section  It also introduces set of kyaml api functionsto be able to manipulate that items  TBD: 1 set of additional high-level functions to access yamls 2 unit-tests for API functions 3 unit-tests for the templater additional functionality  [1] https://githubcom/kubernetes-sigs/kustomize/issues/3448 https://githubcom/kubernetes-sigs/kustomize/pull/3534  Change-Id: I7607580605d9ffe2bbb8df7cffad5370d54f9e8e	-1	add_context_security_container	adds_context_security_container
2849	7.3224864	10.172567	7.860084	Add python3 support in metal repo  There are 6 python files in this repo /api-ref/source/confpy /doc/source/confpy /bsp-files/platform_compspy /mtce/src/hwmon/scripts/hwmond_notifypy /releasenotes/source/confpy /tools/rvmc/centos/docker/rvmcpy  3 are simple docs config_ with a python3 build environment in tox rvmc is already using python3 interpreter and is running inside a container platform_comps is already called with python3 in build-iso tool  Only the MTCE script remains to be converted socketsendto requires a bytes object in python3_ but a str in python2 This is fixed using the encode function The file doesn't seem to be invoked anywhere in MY_REPO_ROOT_DIR The file doesn't seem to be packaged  Tested: manual tests with netcat listener + pylint passes  Note for the docs: Doc tox passes using uppercontraint file from victoria branch   docs: commands succeeded   api-ref: commands succeeded   releasenotes: commands succeeded  Story: 2008454 Task: 42554 Signed-off-by: Dan Voiculeasa <danvoiculeasa@windrivercom> Change-Id: If8666ee97bba70b444214e7a476f05f811e0b2e1	-1	add_security_policy	enable_driver_port_security
2850	7.1800685	13.04541	7.525215	DNM: DNM  Change-Id: I6f861f46079771c96f5d9f9266587df8c1f0cdc0	1	testing	dnm_id_test_change
2851	7.2838426	11.785493	7.2807627	add unittest for resource types relevant interface  add unittest for resource types relevant interface in metadata  Change-Id: Ic392fda1ffcbc3cf33ea352de7637eb10d082c77	-1	add_unit_test	add_group_security_test
2852	7.1248536	12.207564	7.6232767	add get one device method and nagetive test  add get one device interface method and add non-existent uuid negative test Change-Id: I16b43a70b20a7eb6ac93cb4b5da1ebd0d584a21d	1	testing	dnm_id_test_change
2853	7.6955304	16.86087	7.3327346	rabbitmq: Add TLS support to rabbitmq prometheus exporter  Change-Id: Iec94b7bd1a5bf413fa22d6e392645d76257a542f	-1	refactoring_codebase	rabbitmq_timeout_pacemaker_command
2854	7.7020864	16.878496	7.3555984	rabbitmq: Add TLS support to rabbitmq prometheus exporter  Change-Id: I777d67fb16a5b3b1ebd38e850cb57cbeb0a4a1a2	-1	refactoring_codebase	rabbitmq_timeout_pacemaker_command
2855	8.080668	15.329893	0.99716705	Fix on extra question answer serializer  Change-Id: Ifda2b64b01e0e7f67f2731aabcde78d98b2f8eba Signed-off-by: smarcet <smarcet@gmailcom>	-1	add_security_group_policy	add_id_security_group
2856	8.113342	13.027542	8.465173	Move CentOS 8 jobs to NV  With release of CentOS 84 we faced with circular dependecy that can't be solved in other manner rather then setting CentOS 8 to NV  Once it will be resolved_ we revert this patch  Change-Id: Ib1ae7a4ba61efdb90ac9d12d0e43de6154593834	-1	testing	dnm_job_openstack
2857	5.3131475	14.500303	6.42685	Use kptfile to track versions  This PS required that both:  https://reviewopendevorg/c/airship/treasuremap/+/793206 https://reviewopendevorg/c/airship/treasuremap/+/792632  merge  It was stated that it would be nice to see us use a Kptfile to track versions Kpt will not actually be used (at least at first)  Change-Id: I78b6a409d39187aef0831e3af151c47a1b339b1d	-1	refactoring_codebase	introduced_version_change_microversion
